,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Status Binary
15244,2018-04-02,1136917,225694.05,230000,2.0,2.0,1276.0,333799.0,44,38,2017,10.0,1.0,1.0
15245,2018-04-02,1136036,13470.5,87700,1.0,1.0,900.0,234100.0,44,43,2017,1.0,2.0,0.0
15250,2018-04-02,1136716,169883.2,93450,2.0,1.0,860.0,160000.0,44,35,2016,5.0,1.0,1.0
15254,2018-04-02,1136063,8210.82,195000,3.0,2.0,1312.0,345900.0,44,24,2016,2.0,1.0,0.0
15258,2018-04-02,1140902,193865.55,125660,2.0,2.0,976.0,153399.0,44,44,2017,4.0,2.0,0.0
15259,2018-04-02,1136145,329745.66,89059,1.0,1.0,810.0,139421.0,44,1,2009,5.0,8.0,0.0
15274,2018-04-02,1135834,244625.78,124600,2.0,2.0,1045.0,172052.0,44,8,2013,10.0,7.0,0.0
15276,2018-04-02,1135882,171425.28,92400,2.0,1.0,800.0,111278.0,44,5,2013,8.0,9.0,0.0
15282,2018-03-29,1135613,352199.41,170900,1.0,1.0,750.0,270716.0,27,18,2016,3.0,5.0,0.0
15283,2018-03-29,1140845,260961.13,22975,1.0,1.0,601.0,144172.0,27,24,2017,4.0,1.0,1.0
15288,2018-03-29,1135823,297408.92,156287,2.0,2.0,1015.0,215884.0,27,20,2016,21.0,1.0,1.0
15290,2018-03-29,1135420,305014.27,314503,0.0,1.0,760.0,362282.0,27,1,2008,11.0,1.0,1.0
15302,2018-03-29,1135845,209855.92,204600,3.0,2.0,1150.0,235344.0,27,25,2017,7.0,1.0,1.0
15305,2018-03-29,1135821,8291.8,80222,2.0,2.0,1000.0,191441.0,27,7,2014,1.0,1.0,0.0
15307,2018-03-29,1139622,746388.77,298015,2.0,2.0,1169.0,310200.0,27,17,2016,4.0,3.0,1.0
15308,2018-03-28,1138874,184890.86,144156,2.0,2.0,982.0,155041.0,33,2,2010,5.0,6.0,1.0
15310,2018-03-28,1138941,345708.06,182000,2.0,2.0,980.0,233145.0,33,13,2015,3.0,9.0,0.0
15313,2018-03-28,1138752,18234.97,87892,3.0,2.0,1325.0,196380.0,33,33,2017,1.0,1.0,0.0
15314,2018-03-28,1126817,577336.34,303000,2.0,2.0,1116.0,365789.0,33,22,2017,3.0,3.0,0.0
15316,2018-03-28,1139192,82306.32,150604,3.0,2.0,1335.0,178467.0,33,17,2016,2.0,2.0,0.0
15320,2018-03-28,1139384,560324.68,266800,1.0,2.0,1310.0,392883.0,33,19,2016,3.0,6.0,0.0
15329,2018-03-28,1139959,496692.62,98876,1.0,1.0,605.0,118943.0,33,23,2017,2.0,1.0,1.0
15337,2018-03-27,1135199,253947.54,108876,3.0,2.0,1330.0,210597.0,50,24,2015,3.0,3.0,0.0
15346,2018-03-27,1135195,778902.92,250700,1.0,1.0,750.0,324435.0,50,42,2016,9.0,3.0,0.0
15357,2018-03-27,1138656,840846.77,499500,0.0,0.0,2130.0,884600.0,50,3,2008,3.0,7.0,0.0
15370,2018-03-27,1137927,19805.27,195700,2.0,2.0,1235.0,246033.0,50,37,2016,3.0,3.0,1.0
15373,2018-03-27,1139148,365787.0,367400,2.0,2.0,952.0,292200.0,50,48,2017,4.0,4.0,1.0
15381,2018-03-27,1135198,492872.91,200955,2.0,2.0,1195.0,306534.0,50,35,2016,5.0,1.0,1.0
15387,2018-03-26,1135000,288254.13,130950,2.0,1.0,968.0,188658.0,60,37,2016,5.0,3.0,1.0
15391,2018-03-26,1134425,2225475.83,1686052,5.0,4.0,3644.0,2296427.0,60,5,2013,7.0,8.0,0.0
15395,2018-03-26,1139143,418843.03,310859,2.0,2.0,1552.0,433458.0,60,14,2015,5.0,4.0,1.0
15400,2018-03-26,1135021,215509.31,91000,1.0,1.0,608.0,155447.0,60,51,2017,2.0,5.0,0.0
15406,2018-03-26,1134749,297231.45,195700,2.0,2.0,1235.0,246033.0,60,53,2017,4.0,2.0,1.0
15408,2018-03-26,1121700,146924.74,99395,1.0,1.0,760.0,135500.0,60,27,2016,3.0,1.0,1.0
15418,2018-03-26,1134951,79135.06,33127,2.0,1.0,1067.0,88187.0,60,30,2016,7.0,1.0,1.0
15425,2018-03-26,1135221,88264.32,78516,1.0,1.0,801.0,88127.0,60,57,2017,3.0,7.0,0.0
15428,2018-03-26,1135370,125941.05,88935,0.0,1.0,363.0,194820.0,60,52,2017,1.0,1.0,1.0
15433,2018-03-26,1135229,316422.45,151000,2.0,2.0,1033.0,203137.0,60,26,2016,4.0,1.0,1.0
15438,2018-03-23,1135665,105729.97,102711,1.0,2.0,937.0,215640.0,31,17,2016,10.0,1.0,1.0
15441,2018-03-23,1134237,213160.84,129000,1.0,1.0,810.0,154745.0,31,15,2015,3.0,6.0,1.0
15447,2018-03-23,1134230,190359.34,123600,2.0,2.0,1074.0,110740.0,31,20,2016,6.0,5.0,0.0
15449,2018-03-23,1134242,219113.14,140000,2.0,2.0,1074.0,171498.0,31,12,2014,2.0,10.0,0.0
15460,2018-03-23,1134239,1295056.24,1072000,1.0,2.0,1429.0,3338100.0,31,9,2013,5.0,5.0,1.0
15463,2018-03-22,1133842,273912.85,106290,2.0,2.0,990.0,234952.0,38,20,2015,3.0,4.0,0.0
15473,2018-03-22,1138156,14273.31,150000,2.0,2.0,992.0,179096.0,38,28,2016,1.0,1.0,1.0
15478,2018-03-22,1138182,487802.44,251909,0.0,1.0,760.0,372643.0,38,24,2016,5.0,3.0,0.0
15479,2018-03-22,1137563,492008.76,158400,0.0,0.0,960.0,241500.0,38,2,2010,4.0,5.0,0.0
15482,2018-03-22,1137931,67184.79,169500,3.0,2.0,1055.0,206081.0,38,36,2017,3.0,2.0,1.0
15485,2018-03-22,1137663,702043.88,306866,2.0,2.0,1280.0,745806.0,38,6,2013,7.0,3.0,0.0
15486,2018-03-22,1138335,403395.08,226502,1.0,1.0,791.0,327923.0,38,29,2016,6.0,1.0,1.0
15493,2018-03-22,1140931,360801.45,216000,3.0,2.0,1478.0,352843.0,38,22,2015,5.0,1.0,1.0
15494,2018-03-22,1137661,65223.14,129816,2.0,2.0,1140.0,132701.0,38,31,2017,8.0,2.0,1.0
15504,2018-03-21,1137838,216142.21,81400,2.0,1.0,860.0,99785.0,72,69,2017,7.0,1.0,1.0
15515,2018-03-21,1136994,254104.99,189000,2.0,2.0,1233.0,284522.0,72,18,2013,9.0,2.0,1.0
15517,2018-03-21,1138162,78065.68,140000,3.0,2.0,1160.0,167990.0,72,30,2015,1.0,3.0,1.0
15526,2018-03-21,1138486,606765.92,544595,2.0,2.0,1694.0,868804.0,72,19,2013,18.0,4.0,0.0
15533,2018-03-21,1137228,16283.2,357319,0.0,0.0,1760.0,721845.0,72,62,2017,1.0,4.0,1.0
15536,2018-03-21,1139408,174768.3,147000,2.0,2.0,1099.0,180377.0,72,51,2016,4.0,1.0,1.0
15540,2018-03-21,1137868,182284.24,330257,1.0,1.0,816.0,331673.0,72,59,2017,4.0,2.0,0.0
15544,2018-03-21,1137182,267135.94,201600,0.0,1.0,407.0,321504.0,72,28,2014,7.0,7.0,0.0
15551,2018-03-21,1137367,154920.93,98800,1.0,1.0,648.0,132748.0,72,33,2015,2.0,2.0,0.0
15552,2018-03-21,1138434,314327.43,137000,2.0,2.0,927.0,173584.0,72,13,2012,6.0,4.0,1.0
15564,2018-03-21,1138507,213149.38,109060,2.0,2.0,1470.0,143026.0,72,53,2016,6.0,1.0,1.0
15568,2018-03-20,1139141,254408.81,111089,2.0,2.0,804.0,158709.0,21,5,2015,10.0,1.0,1.0
15571,2018-03-20,1130687,231799.87,178750,3.0,2.0,1567.0,206194.0,21,8,2015,6.0,2.0,0.0
15573,2018-03-20,1125046,292806.5,126500,1.0,2.0,1066.0,157460.0,21,14,2016,6.0,1.0,1.0
15576,2018-03-20,1138191,12770.19,115280,2.0,2.0,1024.0,151903.0,21,19,2017,1.0,5.0,0.0
15578,2018-03-20,1134343,185768.44,105057,1.0,1.0,709.0,785800.0,21,7,2015,5.0,5.0,0.0
15581,2018-03-20,1134102,396490.08,175230,4.0,3.0,1689.0,205698.0,21,16,2016,12.0,1.0,1.0
15583,2018-03-20,1134345,535493.0,208100,1.0,1.0,953.0,302651.0,21,15,2016,9.0,2.0,1.0
15599,2018-03-19,1141810,145825.5,91757,0.0,0.0,817.0,126899.0,64,19,2015,6.0,7.0,0.0
15603,2018-03-19,1136148,141225.71,106080,2.0,2.0,870.0,98064.0,64,59,2017,4.0,3.0,0.0
15607,2018-03-19,1133197,236573.41,125454,2.0,2.0,970.0,141172.0,64,52,2017,5.0,9.0,0.0
15608,2018-03-19,1142426,30696.95,231021,1.0,1.0,729.0,302521.0,64,57,2017,2.0,2.0,0.0
15609,2018-03-19,1138209,187078.08,91290,2.0,2.0,940.0,102749.0,64,33,2016,4.0,2.0,1.0
15610,2018-03-19,1136634,32589.21,280756,2.0,2.0,880.0,459259.0,64,64,2017,1.0,1.0,0.0
15611,2018-03-19,1134353,353827.18,207668,1.0,1.0,939.0,422600.0,64,61,2017,3.0,1.0,1.0
15613,2018-03-19,1130688,238465.88,126500,2.0,2.0,820.0,116323.0,64,37,2016,7.0,1.0,0.0
15615,2018-03-19,1133553,761042.56,497004,2.0,3.0,1497.0,648408.0,64,12,2014,4.0,5.0,1.0
15617,2018-03-19,1137123,169876.4,143811,2.0,2.0,1312.0,245570.0,64,21,2015,4.0,4.0,0.0
15621,2018-03-19,1130616,30696.95,231021,1.0,1.0,729.0,302521.0,64,56,2017,2.0,2.0,0.0
15622,2018-03-19,1134776,25544.85,151000,2.0,2.0,992.0,179096.0,64,48,2016,2.0,1.0,0.0
15625,2018-03-19,1133194,145825.5,91757,0.0,0.0,817.0,126899.0,64,20,2015,6.0,7.0,0.0
15627,2018-03-19,1133554,414703.57,147452,1.0,1.0,846.0,190384.0,64,35,2016,2.0,2.0,1.0
15630,2018-03-19,1134252,349969.22,164000,2.0,2.0,965.0,182211.0,64,43,2016,4.0,2.0,1.0
15640,2018-03-19,1136131,302622.93,149341,3.0,2.0,1554.0,208022.0,64,7,2013,7.0,5.0,0.0
15647,2018-03-16,1136061,61652.87,118000,2.0,2.0,870.0,150461.0,27,24,2017,3.0,1.0,1.0
15650,2018-03-16,1124846,165718.28,104685,2.0,2.0,1012.0,139728.0,27,15,2016,8.5,1.0,1.0
15652,2018-03-16,1136067,322962.81,105242,1.0,1.0,699.0,124135.0,27,2,2013,21.0,1.0,1.0
15654,2018-03-16,1119228,317125.28,265449,1.0,2.0,1030.0,364292.0,27,13,2016,3.0,4.0,0.0
15655,2018-03-16,1137625,62123.06,79420,2.0,2.0,920.0,96230.0,27,17,2017,1.0,2.0,1.0
15657,2018-03-16,1135889,22385.39,64887,3.0,2.0,1185.0,145055.0,27,21,2017,1.0,4.0,0.0
15666,2018-03-16,1138484,134478.97,90000,1.0,1.0,768.0,111085.0,27,8,2016,3.0,1.0,1.0
15667,2018-03-16,1137585,110287.2,134524,2.0,2.0,950.0,171411.0,27,14,2016,2.0,5.0,0.0
15668,2018-03-16,1136097,285232.23,168286,2.0,2.0,955.0,199520.0,27,11,2016,10.0,1.0,1.0
15670,2018-03-15,1135853,23784.81,21435,1.0,1.0,779.0,79916.0,114,63,2017,2.0,1.0,1.0
15675,2018-03-15,1136058,204191.89,118309,2.0,2.0,912.0,149944.0,114,61,2017,6.0,1.0,1.0
15683,2018-03-15,1137860,335278.42,133100,1.0,1.0,520.0,267000.0,114,36,2016,19.0,2.0,0.0
15684,2018-03-15,1135431,154359.88,178830,3.0,2.0,1400.0,214412.0,114,20,2014,9.0,2.0,1.0
15685,2018-03-15,1135641,39009.33,45938,2.0,1.0,1086.0,89700.0,114,46,2016,5.0,2.0,0.0
15686,2018-03-15,1135846,167415.24,146000,2.0,2.0,1000.0,192800.0,114,62,2017,2.0,1.0,1.0
15690,2018-03-15,1142441,174785.03,151600,3.0,2.0,1337.0,169531.0,114,50,2017,3.0,3.0,0.0
15691,2018-03-15,1136720,9287.77,162750,3.0,2.0,1325.0,196474.0,114,68,2017,2.0,3.0,0.0
15692,2018-03-15,1135835,298015.03,107016,3.0,2.0,1176.0,142530.0,114,19,2013,8.0,2.0,0.0
15695,2018-03-15,1123678,516379.11,275000,0.0,0.0,1120.0,345650.0,114,27,2015,6.0,7.0,0.0
15697,2018-03-15,1136701,13770.32,234000,2.0,2.0,1286.0,342859.0,114,65,2017,2.0,1.0,1.0
15699,2018-03-15,1124583,249195.34,117335,2.0,2.0,1030.0,173814.0,114,45,2016,3.0,6.0,0.0
15704,2018-03-15,1136723,414760.35,157300,2.0,2.0,1157.0,230087.0,114,5,2009,3.0,1.0,1.0
15708,2018-03-15,1136704,256917.04,197700,2.0,2.0,1139.0,378200.0,114,56,2017,3.0,2.0,0.0
15712,2018-03-15,1136921,115212.35,100000,1.0,1.0,580.0,135840.0,114,66,2017,3.0,1.0,1.0
15719,2018-03-15,1136571,618815.68,238000,2.0,2.0,1710.0,289168.0,114,25,2015,4.0,3.0,1.0
15724,2018-03-15,1138499,52259.54,40735,2.0,2.0,1180.0,102032.0,114,44,2016,2.0,1.0,0.0
15725,2018-03-15,1135825,167537.52,87280,3.0,2.0,1185.0,199890.0,114,31,2016,3.0,6.0,0.0
15727,2018-03-15,1136719,174785.03,151600,3.0,2.0,1337.0,169531.0,114,51,2017,3.0,3.0,0.0
15728,2018-03-15,1137620,104650.97,136388,2.0,2.0,1100.0,169529.0,114,55,2017,4.0,2.0,0.0
15730,2018-03-15,1136012,330370.61,195000,1.0,1.0,870.0,284022.0,114,22,2014,9.0,5.0,1.0
15733,2018-03-15,1136059,47043.31,189135,0.0,1.0,467.0,204693.0,114,70,2017,2.0,1.0,1.0
15743,2018-03-14,1129905,164655.36,140100,2.0,2.0,1081.0,190948.0,36,32,2017,7.0,2.0,1.0
15755,2018-03-14,1138165,46435.38,128000,1.0,1.0,810.0,154542.0,36,30,2017,2.0,4.0,0.0
15762,2018-03-14,1135114,78808.72,136000,2.0,2.0,1053.0,157993.0,36,35,2017,1.0,2.0,1.0
15768,2018-03-13,1136894,228295.03,115796,1.0,1.0,700.0,162095.0,44,33,2016,13.0,3.0,0.0
15769,2018-03-13,1134403,14333.57,40735,2.0,2.0,1180.0,102032.0,44,40,2017,1.0,1.0,0.0
15779,2018-03-13,1134711,30643.05,20900,2.0,2.0,907.0,125538.0,44,43,2017,1.0,4.0,0.0
15787,2018-03-13,1139929,30643.05,20900,2.0,2.0,907.0,125538.0,44,44,2017,1.0,4.0,1.0
15788,2018-03-13,1135012,129540.21,104251,1.0,1.0,558.0,365500.0,44,12,2013,5.0,3.0,0.0
15793,2018-03-13,1135419,29567.43,81205,2.0,2.0,1316.0,141966.0,44,24,2015,1.0,6.0,0.0
15794,2018-03-13,1136377,286153.02,102700,1.0,1.0,714.0,137196.0,44,32,2016,7.0,3.0,1.0
15808,2018-03-12,1132719,73468.19,65835,2.0,2.0,1025.0,81102.0,33,13,2016,13.0,3.0,1.0
15814,2018-03-12,1132717,635787.34,531000,2.0,2.0,1590.0,444200.0,33,3,2013,7.0,4.0,0.0
15815,2018-03-12,1118704,39132.17,374100,1.0,1.0,881.0,532191.0,33,32,2017,5.0,2.0,0.0
15816,2018-03-12,1135124,11042.42,135000,2.0,1.0,1468.0,148260.0,33,29,2017,2.0,3.0,0.0
15821,2018-03-12,1136672,140728.84,118800,1.0,1.0,780.0,154222.0,33,15,2016,7.0,2.0,1.0
15824,2018-03-12,1132562,194676.4,110250,3.0,3.0,1423.0,135241.0,33,19,2016,4.0,5.0,0.0
15831,2018-03-12,1132974,270940.93,126442,2.0,1.0,952.0,154472.0,33,22,2016,3.0,2.0,1.0
15836,2018-03-12,1132552,210449.83,166100,3.0,2.0,1142.0,256400.0,33,31,2017,4.0,2.0,1.0
15837,2018-03-12,1127317,219578.6,56657,2.0,2.0,1000.0,158359.0,33,21,2016,5.0,5.0,0.0
15838,2018-03-12,1127167,517301.13,281000,1.0,1.0,1122.0,415709.0,33,11,2016,5.0,2.0,1.0
15839,2018-03-09,1132106,181655.61,142310,2.0,2.0,1060.0,168023.0,54,3,2012,5.0,7.0,1.0
15845,2018-03-09,1132115,328827.53,154473,2.0,2.0,1106.0,166122.0,54,37,2016,2.0,4.0,0.0
15856,2018-03-09,1133041,544114.66,495800,2.0,2.0,1270.0,546192.0,54,33,2016,7.0,3.0,1.0
15859,2018-03-09,1123760,326675.42,256100,2.0,2.0,1190.0,373012.0,54,48,2017,2.0,1.0,1.0
15874,2018-03-09,1132348,337633.62,165100,3.0,3.0,1198.0,251491.0,54,20,2015,7.0,4.0,0.0
15889,2018-03-08,1134350,682146.03,360600,2.0,2.0,1262.0,717406.0,68,16,2017,3.0,1.0,1.0
15894,2018-03-08,1127415,197336.16,161700,2.0,2.0,954.0,165799.0,68,15,2017,7.0,2.0,0.0
15896,2018-03-08,1133038,682388.77,337819,3.0,3.0,1486.0,450483.0,68,4,2015,4.0,1.0,1.0
15905,2018-03-07,1134995,58990.19,488000,2.0,2.0,1340.0,692669.0,11,3,2012,1.0,6.0,1.0
15907,2018-03-07,1134942,67749.46,139025,1.0,1.0,1067.0,163243.0,11,8,2017,4.0,1.0,1.0
15911,2018-03-07,1134996,544792.26,353000,2.0,2.0,1370.0,438465.0,11,11,2017,9.0,2.0,0.0
15918,2018-03-06,1135995,9577.77,100937,1.0,1.0,722.0,118309.0,23,21,2017,4.0,1.0,1.0
15921,2018-03-06,1133515,125466.15,102850,2.0,2.0,1180.0,107971.0,23,12,2016,2.0,6.0,0.0
15922,2018-03-06,1136001,198354.22,70300,1.0,1.0,813.0,95423.0,23,13,2016,7.0,1.0,1.0
15931,2018-03-06,1133165,79517.11,47355,1.0,1.0,705.0,64385.0,23,10,2016,4.0,3.0,1.0
15932,2018-03-06,1135886,35142.87,35760,0.0,0.0,596.0,195600.0,23,23,2017,1.0,1.0,1.0
15935,2018-03-05,1131477,146550.14,130000,3.0,2.0,1325.0,226900.0,72,25,2015,9.0,4.0,0.0
15938,2018-03-05,1131787,335362.32,132200,2.0,2.0,930.0,171150.0,72,13,2013,6.0,4.0,0.0
15943,2018-03-05,1135838,98383.19,73040,1.0,1.0,696.0,89169.0,72,68,2017,2.0,1.0,1.0
15945,2018-03-05,1131483,17108.64,172000,4.0,2.0,1716.0,167800.0,72,70,2017,1.0,5.0,0.0
15950,2018-03-05,1132279,275712.61,115500,2.0,1.0,954.0,151390.0,72,30,2016,5.0,1.0,1.0
15954,2018-03-05,1131473,281742.97,101949,2.0,2.0,1170.0,205151.0,72,6,2012,6.0,4.0,1.0
15955,2018-03-05,1132333,400914.55,286400,2.0,2.0,1673.0,370539.0,72,5,2012,4.0,6.0,0.0
15957,2018-03-05,1130686,44263.44,76807,2.0,1.0,800.0,114803.0,72,3,2012,5.0,6.0,0.0
15962,2018-03-05,1131351,217368.37,155550,1.0,1.0,679.0,241117.0,72,32,2016,2.0,6.0,0.0
15963,2018-03-05,1126283,195813.6,75599,1.0,1.0,728.0,112400.0,72,31,2016,2.0,1.0,1.0
15964,2018-03-05,1135843,145852.07,167500,0.0,0.0,1232.0,247363.0,72,60,2017,3.0,5.0,0.0
15965,2018-03-05,1136004,646205.45,575000,2.0,2.0,1736.0,1002642.0,72,72,2017,6.0,1.0,1.0
15972,2018-03-05,1122493,118951.65,128900,1.0,1.0,1038.0,378200.0,72,62,2017,7.0,1.0,0.0
15979,2018-03-05,1123396,349155.58,172000,3.0,2.0,1700.0,272000.0,72,17,2014,7.0,1.0,1.0
15980,2018-03-05,1131779,171047.48,86000,1.0,1.0,806.0,154621.0,72,8,2012,10.0,2.0,1.0
15985,2018-03-05,1135817,205444.08,148048,2.0,2.0,986.0,157933.0,72,56,2016,3.0,1.0,1.0
15986,2018-03-05,1135382,194535.49,144654,1.0,1.0,895.0,213146.0,72,52,2016,6.0,2.0,1.0
15993,2018-03-05,1124354,339503.5,140400,2.0,2.0,870.0,178295.0,72,43,2016,4.0,1.0,1.0
15995,2018-03-05,1136066,536049.54,250507,2.0,2.0,1143.0,352555.0,72,41,2016,5.0,5.0,0.0
15999,2018-03-05,1131360,11420.9,113413,2.0,2.0,1282.0,316006.0,72,61,2017,1.0,6.0,0.0
16010,2018-03-02,1131110,80224.6,144800,2.0,1.0,743.0,140769.0,19,14,2016,7.0,8.0,1.0
16011,2018-03-02,1134038,267996.24,145729,1.0,1.0,640.0,261671.0,19,9,2014,6.0,3.0,1.0
16013,2018-03-02,1135170,348949.44,404400,2.0,2.0,1700.0,573653.0,19,17,2017,4.0,3.0,0.0
16023,2018-03-01,1131164,69803.55,88298,2.0,1.0,860.0,99130.0,78,1,2009,16.0,3.0,0.0
16037,2018-03-01,1134994,436798.38,221200,2.0,2.0,1380.0,341468.0,78,19,2016,4.0,2.0,1.0
16038,2018-03-01,1135208,31534.74,119000,2.0,2.0,877.0,272000.0,78,31,2017,1.0,1.0,1.0
16045,2018-03-01,1122490,272451.1,203421,0.0,0.0,1716.0,277244.0,78,18,2016,8.0,1.0,1.0
16047,2018-02-28,1133533,7004.42,268000,3.0,2.0,1712.0,330948.0,48,18,2015,1.0,5.0,0.0
16051,2018-02-28,1133799,689045.36,469920,0.0,0.0,1424.0,488800.0,48,44,2017,4.0,3.0,0.0
16052,2018-02-28,1134021,312317.91,184303,1.0,1.0,856.0,355736.0,48,36,2016,5.0,2.0,0.0
16053,2018-02-28,1125788,213216.41,80000,1.0,1.0,763.0,94350.0,48,35,2016,2.0,1.0,1.0
16055,2018-02-28,1134218,661492.88,228300,1.0,1.0,860.0,257633.0,48,11,2013,5.0,1.0,1.0
16067,2018-02-28,1134068,252100.18,157400,2.0,2.0,915.0,166107.0,48,38,2016,8.0,1.0,1.0
16071,2018-02-28,1133991,298845.48,141750,2.0,2.0,1106.0,167905.0,48,14,2014,6.0,1.0,1.0
16074,2018-02-28,1134106,272508.99,175900,2.0,2.0,1143.0,251315.0,48,45,2017,4.0,1.0,1.0
16075,2018-02-28,1134219,163417.81,107000,1.0,1.0,703.0,122794.0,48,48,2017,4.0,1.0,1.0
16077,2018-02-28,1134114,445115.5,187209,2.0,2.0,1109.0,230400.0,48,20,2015,5.5,1.0,1.0
16079,2018-02-28,1133994,186273.65,205000,3.0,2.0,1313.0,246399.0,48,40,2017,7.0,3.0,0.0
16090,2018-02-27,1119900,244517.72,112000,1.0,1.0,680.0,142869.0,17,12,2016,3.0,3.0,0.0
16094,2018-02-27,1119908,746388.77,298015,2.0,2.0,1169.0,307404.0,17,11,2016,4.0,3.0,0.0
16095,2018-02-27,1131082,48337.45,97000,1.0,1.0,725.0,116351.0,17,15,2017,4.0,2.0,1.0
16102,2018-02-27,1119895,975228.15,539196,3.0,3.0,1488.0,770976.0,17,7,2015,6.0,9.0,0.0
16110,2018-02-26,1132977,1066162.2,570096,3.0,2.0,2266.0,767900.0,33,4,2014,4.0,2.0,1.0
16116,2018-02-26,1118003,165881.69,56756,1.0,1.0,1151.0,95748.0,33,28,2017,3.0,3.0,0.0
16119,2018-02-26,1119474,132123.81,126800,1.0,1.0,810.0,155990.0,33,2,2013,7.0,3.0,1.0
16123,2018-02-26,1118322,122045.1,89243,3.0,2.0,1385.0,217300.0,33,30,2017,3.0,8.0,0.0
16128,2018-02-26,1132728,288399.98,104328,1.0,1.0,680.0,109578.0,33,5,2014,3.0,5.0,0.0
16135,2018-02-23,1119692,152609.59,168592,1.0,1.0,760.0,171529.0,14,14,2017,4.0,1.0,1.0
16140,2018-02-23,1134657,14373.02,99711,1.0,1.0,726.0,152554.0,14,2,2011,1.0,2.0,0.0
16142,2018-02-23,1134392,836855.51,822528,2.0,2.0,1649.0,806600.0,14,4,2013,8.0,4.0,0.0
16147,2018-02-22,1123753,221033.38,176100,0.0,1.0,330.0,264574.0,26,5,2014,8.0,1.0,1.0
16148,2018-02-22,1132089,30081.01,202200,2.0,2.0,1143.0,254501.0,26,22,2017,1.0,6.0,0.0
16151,2018-02-22,1132669,41407.59,83323,2.0,1.0,950.0,105459.0,26,18,2016,2.0,1.0,1.0
16157,2018-02-22,1133360,187696.95,105500,3.0,2.0,1126.0,129094.0,26,26,2017,5.0,1.0,1.0
16169,2018-02-21,1133144,182192.07,103221,2.0,1.0,697.0,122593.0,33,17,2016,5.0,3.0,0.0
16174,2018-02-21,1133042,260797.2,22975,1.0,1.0,603.0,131452.0,33,5,2010,5.0,2.0,1.0
16175,2018-02-21,1133519,116567.52,120000,2.0,2.0,830.0,164484.0,33,23,2016,3.0,3.0,0.0
16177,2018-02-21,1134764,160079.7,122100,1.0,1.0,630.0,267300.0,33,20,2016,3.0,2.0,1.0
16182,2018-02-21,1134373,75134.46,59600,2.0,2.0,990.0,76728.0,33,14,2015,4.0,1.0,1.0
16185,2018-02-21,1125052,159542.88,120360,3.0,2.0,1255.0,156962.0,33,28,2017,4.0,4.0,0.0
16187,2018-02-21,1130887,33872.34,800000,3.0,2.0,2290.0,3053350.0,33,30,2017,1.0,2.0,0.0
16193,2018-02-21,1125054,312180.18,176800,3.0,2.0,1190.0,192000.0,33,32,2017,4.0,3.0,0.0
16195,2018-02-21,1124998,3852263.1,2504000,4.0,6.0,4141.0,3765120.0,33,27,2017,3.0,2.0,0.0
16205,2018-02-20,1134771,209868.02,105000,2.0,1.0,802.0,117805.0,45,13,2014,3.0,2.0,1.0
16206,2018-02-20,1127169,331312.37,94320,3.0,3.0,1519.0,251307.0,45,33,2016,4.0,3.0,0.0
16207,2018-02-20,1130883,606765.92,544595,2.0,2.0,1694.0,779317.0,45,9,2013,18.0,4.0,0.0
16208,2018-02-20,1130678,331617.45,160378,3.0,1.0,1304.0,180021.0,45,37,2016,4.0,1.0,1.0
16210,2018-02-20,1130746,100866.02,90000,1.0,1.0,768.0,106444.0,45,43,2017,2.0,2.0,0.0
16214,2018-02-20,1131472,365787.0,367400,2.0,2.0,952.0,291200.0,45,42,2017,4.0,4.0,0.0
16221,2018-02-20,1134666,430782.59,150500,1.0,1.0,666.0,224000.0,45,29,2016,4.5,1.0,1.0
16226,2018-02-20,1129479,8376.27,142000,3.0,2.0,1264.0,183068.0,45,27,2016,1.0,2.0,1.0
16231,2018-02-20,1124336,619627.65,377490,2.0,2.0,1285.0,513919.0,45,12,2014,4.0,4.0,0.0
16234,2018-02-20,1130677,266762.58,155000,2.0,2.0,894.0,208983.0,45,44,2017,4.0,1.0,1.0
16235,2018-02-20,1130683,121425.67,106472,3.0,2.0,1340.0,246887.0,45,36,2016,3.0,2.0,0.0
16236,2018-02-20,1135576,364398.64,161800,0.0,1.0,500.0,217223.0,45,18,2015,6.0,4.0,0.0
16239,2018-02-20,1133176,197411.22,119700,1.0,1.0,440.0,185374.0,45,39,2017,3.0,2.0,1.0
16243,2018-02-16,1132569,8062.5,205000,2.0,2.0,1010.0,256753.0,44,27,2016,1.0,2.0,1.0
16247,2018-02-16,1132335,19528.81,130950,2.0,1.0,968.0,192100.0,44,13,2014,2.0,2.0,1.0
16259,2018-02-16,1132516,204551.13,93441,3.0,2.0,1330.0,227470.0,44,32,2016,2.0,1.0,0.0
16262,2018-02-16,1133039,388330.1,225600,1.0,1.0,775.0,302355.0,44,41,2017,7.0,2.0,0.0
16264,2018-02-16,1133034,8935.63,127732,0.0,1.0,438.0,158737.0,44,42,2017,1.0,1.0,0.0
16265,2018-02-16,1131374,171802.17,107016,3.0,2.0,1176.0,133539.0,44,2,2008,3.0,2.0,1.0
16267,2018-02-16,1132684,152673.75,97300,1.0,1.0,808.0,119321.0,44,19,2015,5.0,2.0,1.0
16268,2018-02-16,1124012,601382.38,144692,2.0,2.0,970.0,313300.0,44,14,2014,4.0,2.0,0.0
